"mat_alu","nome","dat_entrada","cod_curso","cotista"
112578,"MAYSA ARAGAO OLIVEIRA - TESTE","2011-02-03",44,"N"
98400,"AUREA HEINISCH SANTOS - TESTE","1995-07-09",4,"N"
98434,"KIM JACIANE SILVA - TESTE","2004-07-11",4,"N"
97487,"IZABELA BISPO ROCHA TODT - TESTE","2008-09-15",44,"N"
94716,"LEONARDO FLAVIO MOURA","2008-12-14",4,"N"
97845,"ANDRE BOMFIM MAGALHAES ROCHA - TESTE","2008-11-22",4,"N"
137857,"IURI BERLA PAIVA","2005-10-11",4,"N"
120942,"CELIA COSTA SILVA - TESTE","2008-11-28",4,"N"
137269,"DAFNE LIMA SOUZA - TESTE","2005-12-30",13,"N"
94531,"FABIO ALVES CONCEICAO REZENDE - TESTE","2008-10-03",13,"N"
150868,"EMERSON LIMA","2008-11-02",4,"N"
93210,"MARCONI ANDRADE FATIMA SOBRAL - TESTE","1992-02-13",4,"N"
126291,"LIVIA COSTA RODRIGUES - TESTE","2003-04-23",4,"N"
107340,"CAMILA KARLA SILVA - TESTE","2008-06-24",4,"N"
125802,"DIANE ARAGAO NASCIMENTO","2008-07-22",4,"N"
94767,"JOSE JUNIOR SALGADO - TESTE","2008-07-20",4,"N"
159584,"TAMARA MOURA SOARES - TESTE","2008-08-06",4,"N"
125791,"ISMAEL ANDRADE FERNANDA SANTOS - TESTE","2008-07-21",4,"N"
95485,"MARCOS CORREA MACHADO SOUZA - TESTE","2008-07-13",13,"N"
94810,"ANNE ANDRADE GUIMARAES RAYANE - TESTE","2008-12-27",4,"N"
114285,"EVERTON MENDONCA SOUZA - TESTE","2008-06-08",4,"N"
98454,"VIVIANE FURLAN SANTOS - TESTE","2006-03-24",4,"N"
97821,"FELLIPE ALMEIDA PEREIRA - TESTE","2010-02-11",35,"N"
96499,"DAYANNE APARECIDA HORA - TESTE","2009-11-01",44,"N"
95877,"JAIANE BRANDAO SANTOS - TESTE","2009-10-27",4,"N"
137211,"BEATRIZ BARRETO MACEDO ARAUJO - TESTE","2009-07-16",4,"N"
117171,"ANNA APARECIDA MATOS SANTOS - TESTE","2008-10-18",44,"N"
98361,"EDVALDO CHAGAS MENDES - TESTE","1987-10-06",13,"N"
98504,"JUSSARA BRUNO OLIVEIRA","2005-06-20",13,"N"
94351,"RAMON CAVALCANTI OLIVEIRA - TESTE","2008-10-22",13,"N"
94670,"RENATA BARRETO LIMA","2008-09-10",4,"N"
125788,"CAMILLA CARDOSO OLIVEIRA - TESTE","2008-12-22",4,"N"
149539,"RAFAEL CALAZANS MONTEIRO TEIXEIRA - TESTE","2007-10-01",4,"N"
98655,"VANDO CURSINO OLIVEIRA - TESTE","2007-10-05",4,"N"
94377,"LAIZA FREITAS NUNES SOUZA - TESTE","2008-01-27",13,"N"
93861,"JOSE JUNIOR PIMENTEL - TESTE","2008-08-07",13,"N"
123276,"TARCISIO DANTAS SANTOS - TESTE","2008-07-22",123,"N"
94852,"BARBARA MINELLY TELES - TESTE","2009-05-11",4,"N"
120052,"MILA DANTAS SANTOS - TESTE","2008-10-11",4,"N"
115132,"JOAO GUSTAVO MIRANDA","2007-09-29",13,"N"
108820,"DAVID D'AVILA MENEZES","2007-12-06",4,"N"
140468,"ROBERTA BARRETO MARJORE WOHLGEMUTH - TESTE","2007-12-08",4,"N"
94353,"MARIANA ALBUQUERQUE OLIVEIRA SOUSA - TESTE","2008-02-25",13,"N"
131715,"MARIA ARAGAO LUIZA SILVA - TESTE","2009-03-15",131,"N"
94410,"ITALA CARLOS RAYARA","2008-03-31",13,"N"
101015,"ANDSON EPIFANIO PEREIRA SOUZA - TESTE","2005-01-25",52,"N"
92400,"MARIA BONTEMPO KARINA SOUZA - TESTE","2001-09-02",44,"N"
98541,"ANTONIO HONORATO SILVA - TESTE","1997-08-30",4,"N"
94676,"PEDRO BARRETO MOTA ROCHA - TESTE","2007-09-11",4,"N"
102874,"THIAGO GOMES SILVA - TESTE","2008-03-29",4,"N"
94881,"EMILLY DANTAS NETA","2009-06-02",4,"N"
107019,"BRUNA GOMES OLIVEIRA LUIZ - TESTE","2008-09-21",123,"N"
96111,"LUIS ARAGAO KELLE SOUSA - TESTE","2008-04-14",4,"N"
98512,"ALEXANDRE KELLY","2008-02-25",13,"N"
149272,"SAULO LIMA SIERRA VERISSIMO - TESTE","2007-08-05",4,"N"
94389,"BARBARA ANALIA MENDONCA RODRIGUES - TESTE","2009-01-13",13,"N"
99134,"LUIZ ALVES JUNIOR SANTOS - TESTE","2002-04-17",35,"N"
125801,"FRANCISCO BODANI MACHADO SOUZA - TESTE","2009-03-20",4,"N"
125784,"DANILO MELO - TESTE","2008-10-06",13,"N"
92381,"MARIA CRISTIANE LIMA - TESTE","1997-01-24",44,"N"
94920,"KATHERIN ARAUJO JESUS SANTOS - TESTE","1999-02-12",4,"N"
100205,"ANNE DANTAS MILEISE","2008-12-03",13,"N"
95518,"ANA ALVES GOMES SIQUEIRA - TESTE","2008-06-12",4,"N"
94708,"NATANN ALBUQUERQUE MATOS","2004-06-24",4,"N"
124020,"LEONARDO FRANCISCA SILVA - TESTE","2008-06-23",4,"N"
98358,"FERNANDO BARBOZA GUERRA REGINA - TESTE","2009-03-17",13,"N"
95052,"FERNANDA JUNIOR OLIVEIRA - TESTE","2003-07-31",44,"N"
94758,"LEONARDO AUGUSTO MENEZES TAVARES - TESTE","2007-10-04",4,"N"
96630,"UBIRAJARA DANTAS MORGANA - TESTE","2004-11-26",52,"N"
125904,"SAMIA JUNIOR RIBEIRO - TESTE","2008-10-25",4,"N"
137867,"LAIANNE FONTES LEITE SANTANA - TESTE","2007-08-07",4,"N"
125935,"FELIPE DIAS MENDONCA - TESTE","2009-02-04",4,"N"
101950,"ANA BARBOSA QUITERIA","2007-12-04",4,"N"
100423,"LAURA ANNE FREITAS SOUZA - TESTE","2010-05-14",13,"N"
122035,"AILA BATISTA JESUS SILVA - TESTE","2008-04-20",4,"N"
100453,"CRISTIANE MOTA SOBRAL - TESTE","1995-02-08",13,"N"
149442,"GUSTAVO MACIEL SOUZA - TESTE","2009-01-18",4,"N"
94347,"TATIANE MARIA","2009-08-13",13,"N"
115533,"ROBERTA BATISTA MATOS","2001-06-20",4,"N"
94485,"CYNTHIA ALMEIDA LADEIA SILVA - TESTE","2007-12-30",35,"N"
94431,"FELIPE NUNES SOUSA - TESTE","2009-03-04",13,"N"
115463,"KLAUBER ALVES FEITOSA SOBRAL - TESTE","2006-03-19",35,"N"
94350,"TACIANA ANTONIO MENDONCA SUELI - TESTE","2008-08-04",13,"N"
98482,"HEITOR BARROZO MARTINS - TESTE","2008-03-22",13,"N"
92132,"JOAO MARQUES SOUZA - TESTE","2006-08-30",123,"N"
94415,"NATALIA BOMFIM SILVA - TESTE","2009-12-16",35,"N"
93287,"ALEXANDRA LOPES PEREIRA - TESTE","1994-05-26",13,"N"
90214,"JOELMA DANTAS SANTOS - TESTE","1990-09-08",13,"N"
119149,"GLADSON CERQUEIRA SANTOS - TESTE","2000-03-29",103,"N"
120201,"RICARDO FILHO NETO - TESTE","2008-12-05",4,"N"
94657,"DICIULA ALVES CARDOSO MELO - TESTE","1996-12-27",4,"N"
94795,"ALINE FREITAS TELES - TESTE","2009-02-06",4,"N"
102051,"PAULO MESSIAS SILVA - TESTE","2006-06-21",4,"N"
92310,"KELLY CONCEICAO LIMA - TESTE","2007-04-12",13,"N"
98592,"FERNANDO DANNELLI ROCHA - TESTE","2004-05-08",4,"N"
95296,"CARINA MARIA","2008-11-04",13,"N"
139581,"VIRGINIA FABIO PEDRO - TESTE","2009-05-08",4,"N"
97575,"FREDERICO COSTA MELO","2010-04-24",35,"N"
100566,"CHIARA CALDEIRA OMENA","2006-02-26",4,"N"
119726,"KARINE CORDEIRO MENEZES SILVA - TESTE","2008-04-01",44,"N"
101560,"ANA ALMEIDA LEMOS","2003-04-14",123,"N"
92461,"ANA FONTES SELMA - TESTE","1998-11-06",44,"N"
98764,"CLARA AUGUSTO SANTANA - TESTE","2009-02-06",13,"N"
102351,"EDVALDA CRISTINA LIMA SILVA - TESTE","2004-07-13",44,"N"
147400,"DEISE CARVALHO MARIA SANTOS - TESTE","2001-10-17",44,"N"
100515,"ALINE ANDRADE MAYNART SANTANA - TESTE","2008-02-18",4,"N"
120254,"MICHEL JAMILLER OLIVEIRA VILAS - TESTE","2009-01-05",13,"N"
97687,"MARCIA COSTA MARIO SOUZA - TESTE","2002-08-18",44,"N"
107309,"ADRIANA JOSE RODRIGUES - TESTE","1999-07-31",13,"N"
100785,"ALEXSANDRA FERREIRA","1998-06-11",44,"N"
94752,"LUIZ ANDRADE LIMA SANTOS - TESTE","2007-03-06",4,"N"
98578,"CAROLINE CAMPOS NUNES","2009-03-15",13,"N"
96119,"GABRIELE LEANDRO SOARES - TESTE","2009-01-19",13,"N"
101576,"PEDRO LUSEVAL SANTANA - TESTE","2009-04-26",123,"N"
98185,"MAIKA CRISTINA NABUCO - TESTE","2000-06-14",44,"N"
101102,"BIANCA DIAS ROCHA - TESTE","2009-03-03",13,"N"
97637,"MATEUS ALVES FREITAS SANTOS - TESTE","2007-07-29",4,"N"
102072,"EULLER CRISTINA PRATA WALBERT - TESTE","2008-08-28",13,"N"
102823,"ANNYERI ALVES SILVA - TESTE","2008-12-28",44,"N"
98620,"RENATA BORGES PRISCILA VINICIUS - TESTE","2008-01-22",4,"N"
98629,"CAIO MENEZES SANTOS - TESTE","1997-09-27",35,"N"
100514,"MANOEL COSTA GUIMARAES","1995-03-17",4,"N"
101497,"THUANE MENDES","2008-08-05",4,"N"
126059,"ALAN GUIMARAES","2008-07-04",4,"N"
97474,"LAIS BARRETO MELO - TESTE","2008-07-07",44,"N"
102261,"ANTONIO JUNIOR RICARDO","2008-09-10",13,"N"
103038,"GLAUCIANE ARAUJO KARLA TASSIANE - TESTE","2009-08-17",4,"N"
99182,"BRUNA NASCIMENTO SANTOS - TESTE","2009-08-03",4,"N"
103198,"BARBARA BRAZ MACIEL - TESTE","2009-05-24",44,"N"
98176,"NELSON FONSECA MOTA","2009-12-09",13,"N"
98196,"ALINE BARROS OLIVEIRA - TESTE","2003-06-13",44,"N"
96483,"ANNE ALCANTARA LIMA","2004-05-23",4,"N"
94714,"DAVI LIMA PEREIRA - TESTE","2009-10-27",4,"N"
137223,"OSVALDO MENEZES SILVA - TESTE","2008-11-29",4,"N"
97472,"MARGARIDA BORGES ROSARIO - TESTE","1999-01-27",44,"N"
97594,"CAMILA ALCANTES RIBEIRO VIEIRA - TESTE","2010-01-24",35,"N"
97592,"FLAVIO CARDOSO SANTOS - TESTE","2008-02-11",4,"N"
120447,"NEYLA COSTA MANGUEIRA - TESTE","2007-11-09",4,"N"
116061,"CARLOS ARAGAO MELO - TESTE","2000-11-27",4,"N"
93337,"GENIVALDO FERREIRA SANTOS - TESTE","1984-11-10",4,"N"
142965,"SOIENY GUIMARAES MELO - TESTE","2006-08-29",44,"N"
147029,"ADALBERTO BISPO PAULA","2010-02-12",4,"N"
147291,"JOAO BARROSO OLIVEIRA - TESTE","2012-06-03",4,"N"
139874,"LELIA ARAUJO MARTINS VIEIRA - TESTE","2001-06-12",44,"N"
136715,"CRISTIANNE CAMILO MARCELINO SOUZA - TESTE","2011-10-22",13,"N"
136776,"MAYSA MARINO TORRES - TESTE","2013-03-06",44,"N"
139434,"MARIA COSTA RODRIGUES - TESTE","2003-01-11",44,"N"
144388,"MARCUS ALMEIDA SANTANA VINICIUS - TESTE","2010-12-22",35,"N"
138417,"YASMIM KALLYANE ROCHA - TESTE","2011-07-04",131,"N"
140631,"TALITA JESUS SOUZA - TESTE","2013-03-07",13,"N"
140088,"DIEGO BATISTA ILZA SANTOS - TESTE","2008-06-25",13,"N"
136718,"JUAN DAVIS NUNES - TESTE","2012-03-21",13,"N"
144438,"EDILBERTO DIAS REGINA","2002-05-11",13,"N"
144441,"CRIZ FILHO RODRIGUES - TESTE","2007-09-03",44,"N"
140207,"PRISCILLA CARVALHAL SANTANA - TESTE","2010-09-15",44,"N"
146549,"JOYCE BEMMUYAL MATOS","2012-07-23",44,"N"
146742,"KETILY ARAUJO MICHAEL SOUZA - TESTE","2010-05-07",4,"N"
137433,"MAYARA CRISTINA RODRIGUES - TESTE","2011-09-04",13,"N"
146567,"PABLO FRANCISCO OLIVEIRA VIEIRA - TESTE","2013-02-16",44,"N"
148572,"THAYANNE CONCEICAO PASCOVITT - TESTE","2009-09-04",44,"N"
152606,"BRUNA BARRETO MELO","2010-07-06",131,"N"
149430,"NEIDSON ANDRADE LEITE SANTOS - TESTE","2008-08-22",52,"N"
148028,"NAJARA CRUZ PALMEIRA","2007-08-01",123,"N"
143056,"AFRA ANDRADE GERONIMO SANTANA - TESTE","2010-10-09",4,"N"
143474,"MISAEL ARAUJO MENEZES SANTOS - TESTE","2003-07-23",123,"N"
141422,"RENAN MEDEIROS","2012-04-09",52,"N"
145166,"CARLOS ALEXANDRE EDUARDO SANTOS - TESTE","2008-05-06",13,"N"
148987,"RAFAEL BARBOSA ROOSEVELT - TESTE","2007-09-19",103,"N"
149028,"FABIO LAINE SANTOS - TESTE","2004-12-30",52,"N"
148435,"LARISSA CASADO SANTANA - TESTE","2010-08-02",44,"N"
148436,"AMILTON ELIAS SANTOS - TESTE","2011-03-13",13,"N"
147233,"ANDREIA OLIVEIRA VITOR - TESTE","2012-06-12",44,"N"
130984,"JOSE JOAQUIM REJANE - TESTE","2013-02-05",35,"N"
144898,"ANA MAIA SACRAMENTO - TESTE","2001-12-09",13,"N"
147240,"WILMA CARVALHO SILVA - TESTE","2005-07-24",44,"N"
148667,"BRUNO OLIVEIRA VIANA - TESTE","2009-12-21",103,"N"
149144,"ROMARIO LEONARDO SALES - TESTE","2005-10-31",123,"N"
149173,"IVAN CRUZ MENEZES","2006-06-21",52,"N"
149166,"URSULLA FELIX OLIVEIRA - TESTE","2010-10-02",13,"N"
149191,"RUAN CRAIG OLIVEIRA - TESTE","2010-04-27",44,"N"
139454,"TARSILIA DANTAS SILVA - TESTE","1999-07-28",13,"N"
133397,"JULIANA GOMES RABELO - TESTE","2010-10-16",4,"N"
149261,"TATIANE CONSERVA OLIVEIRA","2006-05-18",4,"N"
145264,"JOSELI NILBER","2007-10-26",13,"N"
136755,"RAFAELA BARROS MENDES SILVA - TESTE","2012-05-10",4,"N"
146559,"ANA FERREIRA NASCIMENTO TIBURSKI - TESTE","2013-05-05",4,"N"
146560,"GARDENIA GLEYCIANE OLIVEIRA ZILDOMAR - TESTE","2008-04-01",4,"N"
149251,"RENAN MELO SOUZA - TESTE","2003-10-14",52,"N"
149263,"KALILE ANDRADE MATHEUS - TESTE","2013-01-02",131,"N"
136902,"TAMIRES COSTA NILVANIA","2011-05-11",13,"N"
136723,"JESSICA ALVES NASCIMENTO SANTOS - TESTE","2011-09-08",13,"N"
139096,"RODRIGO MENEZES ROMERO - TESTE","2010-06-05",52,"N"
139712,"INGRID AMARAL REBOUCAS","2011-04-30",52,"N"
147799,"IVIE ARAUJO FERNANDO ROCHA VIVIANE - TESTE","2011-12-29",131,"N"
140241,"JADISSON GURGEL SECUNDO - TESTE","2003-07-22",4,"N"
146613,"RUBIA FONTENELE SANTANA - TESTE","2009-01-29",44,"N"
146743,"CARLA MONTEIRO SANTOS - TESTE","2011-01-18",35,"N"
138298,"CLARA AGUIAR NASCIMENTO SILVA - TESTE","2010-11-15",13,"N"
94370,"TAILA ALBUQUERQUE LINS SANTANA - TESTE","2009-07-30",13,"N"
125888,"CARLOS BARRETO LIMA SANTOS - TESTE","2008-06-25",103,"N"
107427,"NAYALLA EMANUEL MADJALANE SILVA - TESTE","2008-04-20",35,"N"
93067,"NADJA GONCALVES MOURA - TESTE","1990-06-16",4,"N"
127327,"CECILIA CRISTINA SANTANA - TESTE","2008-02-19",13,"N"
94665,"ARIANNY CAROLINE ORLANDO SOUSA - TESTE","2007-09-22",4,"N"
94571,"RENATALY GRACILIANO PONTES - TESTE","2007-10-15",13,"N"
101864,"ALINNE ALVES","2008-08-28",13,"N"
99714,"ILZA FERREIRA SANTOS - TESTE","2001-08-03",44,"N"
103106,"ELISSANDRO ANDRADE MATHEUS SOUZA - TESTE","2006-07-03",13,"N"
97689,"THAIS AMADO LIMA SILVA - TESTE","2008-05-06",35,"N"
121358,"THAYNARA MACENA","2009-05-31",13,"N"
140006,"CAMILA CAMILA MOTA SOUSA - TESTE","2002-10-31",13,"N"
98762,"ALYSSON BATISTA JESUS THALLITA - TESTE","2007-08-18",4,"N"
159461,"NAYANE BONFIM PAIXAO - TESTE","2007-02-14",4,"N"
98792,"HELOISA CAMPOS SANTOS - TESTE","1990-07-28",13,"N"
94411,"JULIANA ANTONIO NASCIMENTO - TESTE","2008-11-06",35,"N"
98211,"TALYTA AVILA SILVA VERAS - TESTE","2003-07-27",44,"N"
97610,"DALETE JUNIOR SANTOS - TESTE","2009-02-14",35,"N"
100426,"TICIANA CRUZ NASCIMENTO TAVARES - TESTE","2009-03-17",13,"N"
95022,"JULIO CELIA OLIVEIRA VIEIRA - TESTE","2001-11-18",4,"N"
109227,"THALITA CARVALHO GOES","2008-02-23",4,"N"
128234,"CARLOS CESAR MARQUES - TESTE","2005-06-01",4,"N"
125819,"CARLA ANDRADE FILHO SANTOS - TESTE","2009-05-18",4,"N"
94869,"FABIANA AZEVEDO ROBERTO VILAR - TESTE","2008-04-14",4,"N"
94421,"DANIEL ATAIDE LEDA TAVARES - TESTE","2008-12-01",13,"N"
94424,"LETICIA CAMPOS MARTINS","2008-07-14",13,"N"
92564,"ELEN JUNIOR SANTOS - TESTE","1999-06-07",123,"N"
92060,"ANSELMO ALMEIDA LIMA TOVAR - TESTE","2004-10-18",123,"N"
94354,"THAMIRES BARBOSA MOURA","2009-03-17",13,"N"
101049,"LYDJA CAVALCANTE RIBEIRO - TESTE","2007-08-20",4,"N"
101538,"ADRIANO FEITOSA PEREIRA - TESTE","2004-11-03",4,"N"
94422,"ALESSANDRA CUNHA SANTANA - TESTE","2009-03-01",13,"N"
91814,"LETYCIA JASMIM REIS SEIXAS - TESTE","2005-03-07",4,"N"
150308,"ELANE ARAGAO GOMES","2000-02-03",44,"N"
94903,"ISAAC ALMEIDA OLIVEIRA","2009-05-23",4,"N"
94777,"MAYKEM GUIMARAES PRADO","2003-03-28",4,"N"
92485,"MIRIAN DIAS MOTA - TESTE","2003-06-23",44,"N"
159943,"ANUTHA BARBOSA MENEZES","2009-04-12",13,"N"
96871,"GABRIEL CANCIO SANTANA - TESTE","2007-09-03",4,"N"
95320,"IRIS NASCIMENTO SILVA - TESTE","2009-08-25",123,"N"
101703,"MASTRANGELO MEIRELES","1998-02-21",123,"N"
99940,"JOSENICE ALMEIDA FARIAS BRAZ - TESTE","2007-03-05",35,"N"
149434,"BRUNO GARCIA SANTOS - TESTE","2008-09-11",123,"N"
94500,"ANDRIELLY BRITO SANTOS - TESTE","2009-06-28",35,"N"
101541,"ARIANY BARROS FATIMA SILVA - TESTE","2008-03-17",13,"N"
120843,"LUCAS DANILLO SILVA - TESTE","2007-10-29",4,"N"
91600,"WEYDSON DIAS NUNES - TESTE","2007-09-07",13,"N"
95074,"JOSE JUNIOR RAIMUNDO - TESTE","2008-10-16",123,"N"
98598,"ZILMARA ARAUJO RICARDO WANDERS - TESTE","2000-03-08",44,"N"
120131,"ANDREA FERREIRA SANTANA - TESTE","2008-08-17",4,"N"
101534,"TIAGO BATISTA OLIVEIRA - TESTE","1999-12-18",123,"N"
100637,"CAMILA BERNARDO LIMA SERGIO - TESTE","2008-05-11",35,"N"
94742,"THACIANA ARAGAO SILVA - TESTE","2008-06-02",4,"N"
152682,"ALINE KAROLINNE","2000-12-09",4,"N"
112162,"AUGUSTO CESAR GRABRIEL","1986-03-26",13,"N"
104071,"ANALICE PIRES - TESTE","2008-08-02",13,"N"
111682,"PATRICIA GOLIA SILVA - TESTE","1993-01-20",13,"N"
111194,"ALEXANDRE AMOR MOTA","2002-05-18",123,"N"
112129,"YURI REJANE - TESTE","2007-09-11",4,"N"
104841,"CARLA BISPO OLIVEIRA - TESTE","2010-07-21",13,"N"
112393,"GLEDSON BATISTA OLIVEIRA - TESTE","2000-03-30",4,"N"
112395,"ANDRE CASTRO PERETE - TESTE","2008-06-04",13,"N"
150731,"INGRID DIAS MATOS SANTOS - TESTE","2002-01-26",13,"N"
112109,"MARIA CARVALHO MARIANO","2008-01-15",4,"N"
112372,"JESSYCA GOIS PEDRO VASCONCELOS - TESTE","2009-11-27",13,"N"
112373,"EVANI KELLY PORTUGUES - TESTE","2011-09-04",13,"N"
111493,"JAMIS ALICE SANTOS - TESTE","1997-08-31",123,"N"
111645,"MARIA ALMEIDA SILVA - TESTE","1996-10-29",4,"N"
112439,"HADASSA AQUINO ISABEL RAQUEL - TESTE","2006-12-14",44,"N"
117019,"HALYNE ALVES LEITE","2008-11-19",13,"N"
111606,"LORENA AZEVEDO NASCIMENTO - TESTE","2010-09-10",44,"N"
112397,"MARCOS BATISTA MANOEL SOUZA - TESTE","2008-07-23",4,"N"
127914,"FLAVIO CAVALCANTE FARO - TESTE","1990-08-25",4,"N"
115291,"ALLAN FUCKS","2006-05-20",123,"N"
138238,"CRISTIANE CONCEICAO SILVA - TESTE","2008-01-24",4,"N"
112243,"ROMULO CALDAS PAIXAO","2010-09-15",13,"N"
112492,"LUAN CONCEICAO MICHELL","2010-07-01",44,"N"
112501,"RAISSA ALVES MOTA","2009-12-24",44,"N"
112502,"IVY CABRAL MOURA - TESTE","2010-02-14",44,"N"
112505,"LUCIANA LIMA PEREIRA - TESTE","2001-04-03",44,"N"
106578,"CAMILA ARAUJO GUIMARAES VICTOR - TESTE","2009-08-03",4,"N"
88382,"GABRIELA FERREIRA PEREIRA","2007-04-20",35,"N"
89640,"MARCO CRUZ PEREIRA","2008-04-11",4,"N"
95140,"EVELIN FREITAS LEITE ROLEMBERG - TESTE","2007-02-18",123,"N"
89703,"LUIZ FERNANDES SANTOS - TESTE","1994-07-25",4,"N"
85923,"FLAVIA CARREGOSA OLIVEIRA YASMIN - TESTE","2008-09-26",4,"N"
139823,"GUSTAVO LIMA RODRIGUES","2009-05-07",4,"N"
87198,"NAYARA NASCIMENTO SANTANA VIEIRA - TESTE","2007-10-18",13,"N"
123631,"FERNANDA FARIAS SILVA - TESTE","2008-11-12",44,"N"
90188,"JAQUELINE LABELA SILVA - TESTE","2007-08-22",13,"N"
97909,"RAFAELLA ARLINDO MONYZE","2008-09-03",4,"N"
111992,"MARCELO LIMA SILVA - TESTE","1990-11-12",13,"N"
104671,"WILAMIS JESUS TAVARES - TESTE","1988-12-17",13,"N"
140682,"JONATHAN CATHARINA OLIVEIRA - TESTE","2007-05-05",13,"N"
87614,"EDUARDO MELO SANTOS - TESTE","2004-03-04",123,"N"
126953,"THIAGO RAMON","2004-12-24",35,"N"
89234,"PABLO ANDRADE FIGUEIREDO VINICIOS - TESTE","2008-02-07",4,"N"
90035,"CLESIANE FERREIRA SOUZA - TESTE","2006-05-21",4,"N"
125931,"KELLMA ARGOLLO MONTEIRO","2008-09-09",4,"N"
87152,"HEIDUMACSON FARIAS SILVIA - TESTE","1990-02-05",4,"N"
87179,"GILMARCIO MACEDO SOUSA - TESTE","2008-09-03",13,"N"
129681,"MANUEL CRUZ NETO","2008-03-07",44,"N"
89940,"IKLECIA FONTES RAFAELE - TESTE","2004-10-11",13,"N"
87055,"LUCIANO BARROS REIS - TESTE","2008-02-22",4,"N"
88397,"JAIRO ALMEIDA LUIZ","2007-05-05",13,"N"
97208,"THAIS CARVALHO SANTOS - TESTE","2008-04-20",4,"N"
87063,"DANIELY COLAZZO JUNIOR SOBRAL - TESTE","2007-11-16",4,"N"
87187,"PATRICIA SANTOS VIEIRA - TESTE","1999-01-26",4,"N"
90418,"MARIANA AMORIM OLIVEIRA SILVA - TESTE","2008-08-16",13,"N"
87065,"CLAUDEMIR ANDRADE PAULA","1982-01-11",4,"N"
120221,"ARTHUR MACEDO SILVA - TESTE","2006-09-22",4,"N"
137207,"SUELEN FERREIRA QUITERIA","2009-03-13",4,"N"
120455,"LUIZA CRISTHINE MONTALVAO TIROLLI - TESTE","2007-06-03",4,"N"
122609,"DIEULEN NAZARE SILVA - TESTE","1999-09-09",13,"N"
114643,"ANDREA MENESES","1992-05-26",44,"N"
87987,"CLAUDIA DAIANY REGINA - TESTE","1991-04-16",35,"N"
91181,"RENATA CLAUDIA SANTOS - TESTE","2005-12-30",4,"N"
125782,"EDJANE MARTINS SANTANA - TESTE","2002-12-28",4,"N"
149155,"PATRICIA DAVID PEREIRA VALE - TESTE","2007-09-25",13,"N"
114096,"LUIZ CAMPOS SILVA - TESTE","2008-03-30",4,"N"
87125,"RENEE ANDRADE OLIVEIRA VERONICA - TESTE","2008-04-10",4,"N"
88299,"ALBERTO HOLTZ SILVA - TESTE","2007-07-05",13,"N"
102526,"LARISSA FRANCA MAMEDIO - TESTE","2007-12-07",4,"N"
90949,"FELIPE BATISTA PANTA - TESTE","2008-03-17",4,"N"
126928,"ALINE ASSIS PEREIRA - TESTE","2007-12-17",4,"N"
90718,"CAMILLA BRITO MELO SILVA - TESTE","2006-11-02",4,"N"
91860,"THIAGO CAVALCANTE PINTO VIEIRA - TESTE","2005-03-30",13,"N"
97171,"VITOR APARECIDA MATOS - TESTE","2005-05-06",4,"N"
90794,"MARIA CARDOSO SILVA - TESTE","2005-04-10",4,"N"
150515,"ANDRESSA ARAUJO JESUS SANTOS - TESTE","2004-02-03",4,"N"
153086,"JOCIMEIRE ALMEIDA CRUZ SILVA - TESTE","2004-10-23",35,"N"
94372,"HELENA GOMES SILVA - TESTE","2008-06-08",13,"N"
100237,"ANA ANDRADE MAGALHAES SOUZA - TESTE","2003-05-07",4,"N"
91180,"ANA FATIMA SEVERINO - TESTE","2006-04-14",4,"N"
125779,"BIANCA GARCIA SOUSA - TESTE","2007-04-06",4,"N"
107805,"MARIANA COUTINHO PORTELLA - TESTE","2007-05-25",4,"N"
84291,"DANILO CORUMBA MATIAS - TESTE","2003-03-11",4,"N"
87123,"EMANUEL JOSE SANTANA - TESTE","2009-03-11",4,"N"
106735,"PAULO LEITE OLIVEIRA - TESTE","2008-07-12",4,"N"
88522,"ARIADNE FREITAS SANTOS - TESTE","2006-04-30",13,"N"
139632,"KAMILA GOUVEIA SILVA - TESTE","2008-02-05",4,"N"
87840,"GUSTAVO ALBERTI BOAS SANTOS - TESTE","2004-08-25",123,"N"
87082,"NAYANNA ALMEIDA JOSE","2007-09-05",13,"N"
107610,"FERNANDA D'ARC MENEZES - TESTE","2007-02-17",4,"N"
97880,"DEBORA ARAUJO MELO","2005-02-23",4,"N"
123410,"AMANDA CARMO SANTOS - TESTE","2008-07-20",35,"N"
88335,"MARCOS FONSECA PEIXOTO VINICIUS - TESTE","1993-12-06",4,"N"
88430,"LEIDE CRISTINA NASCIMENTO SANTOS - TESTE","2007-03-25",4,"N"
154890,"HERICA LUIZA SILVA - TESTE","2008-02-10",13,"N"
120229,"SILMARA DORIA OLIVEIRA","2008-11-13",4,"N"
87127,"JESSICA ANDRADE OLIVEIRA VINICIUS - TESTE","2007-09-04",13,"N"
86861,"PEDRO FEITOSA SANTOS - TESTE","2008-10-16",4,"N"
120033,"OSMAN NASCIMENTO","2007-11-10",4,"N"
137254,"KAROLINE OLIVEIRA TELES - TESTE","2007-06-13",4,"N"
85940,"KATIANE BRITO SAMPAIO - TESTE","2006-04-17",4,"N"
92651,"RAFAEL OLIVEIRA SILVA - TESTE","2008-07-22",52,"N"
87169,"TAMARA PEREIRA","2007-12-12",13,"N"
87168,"ANNE BARBOSA KAROLINE SILVA - TESTE","2007-11-23",13,"N"
